base_airflow_m3_s,maximum_airflow_m3_s,temperature_gain_m3_s_per_K,co2_gain_m3_s_per_ppm,scenario,maximum_air_temperature_C,mean_air_temperature_C,maximum_structure_temperature_C,maximum_co2_ppm,mean_co2_ppm,maximum_absolute_pressure_difference_Pa,mean_ventilation_airflow_m3_s,maximum_ventilation_airflow_m3_s,total_fan_energy_proxy_kWh,total_passenger_heat_kWh,total_train_heat_kWh,time_above_27_C_s,time_above_29_C_s,time_above_1000_ppm_s,time_above_1200_ppm_s,minimum_air_mass_kg,maximum_air_mass_kg,minimum_air_changes_per_hour,mean_air_changes_per_hour,maximum_air_changes_per_hour,solver_function_evaluations,solver_success,analysis_threshold_note,feasible
20,110,6,0.06,baseline,29.879954798852395,28.75011846711743,25.931083635499533,600.0,459.1735064433558,2.0976400610088604,33.43171934513772,39.91186952350464,24.16860310448728,10.55,59.730932082731805,3357.5,1857.5,0.0,0.0,15096.57904710022,15292.379095470611,5.613040970311724,9.286588706982702,11.086630423195732,37496,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,110,6,0.08,baseline,29.879954798852395,28.75011846711743,25.931083635499533,600.0,459.1735064433558,2.0976400610088604,33.43171934513772,39.91186952350464,24.16860310448728,10.55,59.730932082731805,3357.5,1857.5,0.0,0.0,15096.57904710022,15292.379095470611,5.613040970311724,9.286588706982702,11.086630423195732,37496,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,110,8,0.0,baseline,29.932551725408587,28.805289591464348,25.937279980570793,600.0,456.3990804729259,2.007617625655257,38.33355742418471,46.90831754759659,37.38792797306741,10.55,59.730932082731805,3362.5,1992.5,0.0,0.0,15094.001177228174,15292.379095470611,5.615688200235947,10.648210395606863,13.03008820766572,36332,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,110,8,0.02,baseline,29.932551725408587,28.805289591464348,25.937279980570793,600.0,456.3990804729259,2.007617625655257,38.33355742418471,46.90831754759659,37.38792797306741,10.55,59.730932082731805,3362.5,1992.5,0.0,0.0,15094.001177228174,15292.379095470611,5.615688200235947,10.648210395606863,13.03008820766572,36332,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,110,8,0.04,baseline,29.932551725408587,28.805289591464348,25.937279980570793,600.0,456.3990804729259,2.007617625655257,38.33355742418471,46.90831754759659,37.38792797306741,10.55,59.730932082731805,3362.5,1992.5,0.0,0.0,15094.001177228174,15292.379095470611,5.615688200235947,10.648210395606863,13.03008820766572,36332,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,110,8,0.06,baseline,29.932551725408587,28.805289591464348,25.937279980570793,600.0,456.3990804729259,2.007617625655257,38.33355742418471,46.90831754759659,37.38792797306741,10.55,59.730932082731805,3362.5,1992.5,0.0,0.0,15094.001177228174,15292.379095470611,5.615688200235947,10.648210395606863,13.03008820766572,36332,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,110,8,0.08,baseline,29.932551725408587,28.805289591464348,25.937279980570793,600.0,456.3990804729259,2.007617625655257,38.33355742418471,46.90831754759659,37.38792797306741,10.55,59.730932082731805,3362.5,1992.5,0.0,0.0,15094.001177228174,15292.379095470611,5.615688200235947,10.648210395606863,13.03008820766572,36332,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,0,0.0,baseline,29.689892017228033,28.558305055185862,25.90945128774166,600.0,471.79047554945674,2.3482594185334165,20.041763072660405,25.0,4.83406672604053,10.55,59.730932082731805,3342.5,1437.5,0.0,0.0,15106.051018551803,15292.379095470611,5.555555555555559,5.567156409072336,6.944444444444445,42140,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,0,0.02,baseline,29.689892017228033,28.558305055185862,25.90945128774166,600.0,471.79047554945674,2.3482594185334165,20.041763072660405,25.0,4.83406672604053,10.55,59.730932082731805,3342.5,1437.5,0.0,0.0,15106.051018551803,15292.379095470611,5.555555555555559,5.567156409072336,6.944444444444445,42140,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,0,0.04,baseline,29.689892017228033,28.558305055185862,25.90945128774166,600.0,471.79047554945674,2.3482594185334165,20.041763072660405,25.0,4.83406672604053,10.55,59.730932082731805,3342.5,1437.5,0.0,0.0,15106.051018551803,15292.379095470611,5.555555555555559,5.567156409072336,6.944444444444445,42140,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,0,0.06,baseline,29.689892017228033,28.558305055185862,25.90945128774166,600.0,471.79047554945674,2.3482594185334165,20.041763072660405,25.0,4.83406672604053,10.55,59.730932082731805,3342.5,1437.5,0.0,0.0,15106.051018551803,15292.379095470611,5.555555555555559,5.567156409072336,6.944444444444445,42140,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,0,0.08,baseline,29.689892017228033,28.558305055185862,25.90945128774166,600.0,471.79047554945674,2.3482594185334165,20.041763072660405,25.0,4.83406672604053,10.55,59.730932082731805,3342.5,1437.5,0.0,0.0,15106.051018551803,15292.379095470611,5.555555555555559,5.567156409072336,6.944444444444445,42140,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,2,0.0,baseline,29.75982057664129,28.626969400706763,25.91721042586488,600.0,466.63325618766663,2.2668369103048462,24.260584067864535,26.4148216020986,8.7006600191887,10.55,59.730932082731805,3352.5,1577.5,0.0,0.0,15102.565421366782,15292.379095470611,5.601891768780289,6.739051129962372,7.337450445027389,40502,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,2,0.02,baseline,29.75982057664129,28.626969400706763,25.91721042586488,600.0,466.63325618766663,2.2668369103048462,24.260584067864535,26.4148216020986,8.7006600191887,10.55,59.730932082731805,3352.5,1577.5,0.0,0.0,15102.565421366782,15292.379095470611,5.601891768780289,6.739051129962372,7.337450445027389,40502,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,2,0.04,baseline,29.75982057664129,28.626969400706763,25.91721042586488,600.0,466.63325618766663,2.2668369103048462,24.260584067864535,26.4148216020986,8.7006600191887,10.55,59.730932082731805,3352.5,1577.5,0.0,0.0,15102.565421366782,15292.379095470611,5.601891768780289,6.739051129962372,7.337450445027389,40502,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,2,0.06,baseline,29.75982057664129,28.626969400706763,25.91721042586488,600.0,466.63325618766663,2.2668369103048462,24.260584067864535,26.4148216020986,8.7006600191887,10.55,59.730932082731805,3352.5,1577.5,0.0,0.0,15102.565421366782,15292.379095470611,5.601891768780289,6.739051129962372,7.337450445027389,40502,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,2,0.08,baseline,29.75982057664129,28.626969400706763,25.91721042586488,600.0,466.63325618766663,2.2668369103048462,24.260584067864535,26.4148216020986,8.7006600191887,10.55,59.730932082731805,3352.5,1577.5,0.0,0.0,15102.565421366782,15292.379095470611,5.601891768780289,6.739051129962372,7.337450445027389,40502,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,4,0.0,baseline,29.823163725518555,28.690694509273452,25.924396437834616,600.0,462.5208615667788,2.18317176635901,28.73236322612141,33.067733405428726,14.888393696294726,10.55,59.730932082731805,3352.5,1717.5,0.0,0.0,15099.410327670414,15292.379095470611,5.609838014005452,7.981212007255948,9.18548150150798,38894,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,4,0.02,baseline,29.823163725518555,28.690694509273452,25.924396437834616,600.0,462.5208615667788,2.18317176635901,28.73236322612141,33.067733405428726,14.888393696294726,10.55,59.730932082731805,3352.5,1717.5,0.0,0.0,15099.410327670414,15292.379095470611,5.609838014005452,7.981212007255948,9.18548150150798,38894,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,4,0.04,baseline,29.823163725518555,28.690694509273452,25.924396437834616,600.0,462.5208615667788,2.18317176635901,28.73236322612141,33.067733405428726,14.888393696294726,10.55,59.730932082731805,3352.5,1717.5,0.0,0.0,15099.410327670414,15292.379095470611,5.609838014005452,7.981212007255948,9.18548150150798,38894,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,4,0.06,baseline,29.823163725518555,28.690694509273452,25.924396437834616,600.0,462.5208615667788,2.18317176635901,28.73236322612141,33.067733405428726,14.888393696294726,10.55,59.730932082731805,3352.5,1717.5,0.0,0.0,15099.410327670414,15292.379095470611,5.609838014005452,7.981212007255948,9.18548150150798,38894,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,4,0.08,baseline,29.823163725518555,28.690694509273452,25.924396437834616,600.0,462.5208615667788,2.18317176635901,28.73236322612141,33.067733405428726,14.888393696294726,10.55,59.730932082731805,3352.5,1717.5,0.0,0.0,15099.410327670414,15292.379095470611,5.609838014005452,7.981212007255948,9.18548150150798,38894,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,6,0.0,baseline,29.879954798852395,28.75011846711743,25.931083635499533,600.0,459.1735064433558,2.0976400610088604,33.43171934513772,39.91186952350464,24.16860310448728,10.55,59.730932082731805,3357.5,1857.5,0.0,0.0,15096.57904710022,15292.379095470611,5.613040970311724,9.286588706982702,11.086630423195732,37496,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,6,0.02,baseline,29.879954798852395,28.75011846711743,25.931083635499533,600.0,459.1735064433558,2.0976400610088604,33.43171934513772,39.91186952350464,24.16860310448728,10.55,59.730932082731805,3357.5,1857.5,0.0,0.0,15096.57904710022,15292.379095470611,5.613040970311724,9.286588706982702,11.086630423195732,37496,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,6,0.04,baseline,29.879954798852395,28.75011846711743,25.931083635499533,600.0,459.1735064433558,2.0976400610088604,33.43171934513772,39.91186952350464,24.16860310448728,10.55,59.730932082731805,3357.5,1857.5,0.0,0.0,15096.57904710022,15292.379095470611,5.613040970311724,9.286588706982702,11.086630423195732,37496,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,6,0.06,baseline,29.879954798852395,28.75011846711743,25.931083635499533,600.0,459.1735064433558,2.0976400610088604,33.43171934513772,39.91186952350464,24.16860310448728,10.55,59.730932082731805,3357.5,1857.5,0.0,0.0,15096.57904710022,15292.379095470611,5.613040970311724,9.286588706982702,11.086630423195732,37496,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,6,0.08,baseline,29.879954798852395,28.75011846711743,25.931083635499533,600.0,459.1735064433558,2.0976400610088604,33.43171934513772,39.91186952350464,24.16860310448728,10.55,59.730932082731805,3357.5,1857.5,0.0,0.0,15096.57904710022,15292.379095470611,5.613040970311724,9.286588706982702,11.086630423195732,37496,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,8,0.0,baseline,29.932551725408587,28.805289591464348,25.937279980570793,600.0,456.3990804729259,2.007617625655257,38.33355742418471,46.90831754759659,37.38792797306741,10.55,59.730932082731805,3362.5,1992.5,0.0,0.0,15094.001177228174,15292.379095470611,5.615688200235947,10.648210395606863,13.03008820766572,36332,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,8,0.02,baseline,29.932551725408587,28.805289591464348,25.937279980570793,600.0,456.3990804729259,2.007617625655257,38.33355742418471,46.90831754759659,37.38792797306741,10.55,59.730932082731805,3362.5,1992.5,0.0,0.0,15094.001177228174,15292.379095470611,5.615688200235947,10.648210395606863,13.03008820766572,36332,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,8,0.04,baseline,29.932551725408587,28.805289591464348,25.937279980570793,600.0,456.3990804729259,2.007617625655257,38.33355742418471,46.90831754759659,37.38792797306741,10.55,59.730932082731805,3362.5,1992.5,0.0,0.0,15094.001177228174,15292.379095470611,5.615688200235947,10.648210395606863,13.03008820766572,36332,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,8,0.06,baseline,29.932551725408587,28.805289591464348,25.937279980570793,600.0,456.3990804729259,2.007617625655257,38.33355742418471,46.90831754759659,37.38792797306741,10.55,59.730932082731805,3362.5,1992.5,0.0,0.0,15094.001177228174,15292.379095470611,5.615688200235947,10.648210395606863,13.03008820766572,36332,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
20,120,8,0.08,baseline,29.932551725408587,28.805289591464348,25.937279980570793,600.0,456.3990804729259,2.007617625655257,38.33355742418471,46.90831754759659,37.38792797306741,10.55,59.730932082731805,3362.5,1992.5,0.0,0.0,15094.001177228174,15292.379095470611,5.615688200235947,10.648210395606863,13.03008820766572,36332,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
25,50,0,0.0,baseline,29.76458463752141,28.67154720499704,25.922004708650945,600.0,463.4192956592199,2.1554078364861198,25.0,25.0,9.375,10.55,59.730932082731805,3407.5,1607.5,0.0,0.0,15102.321964880612,15292.379095470611,6.944444444444445,6.944444444444445,6.944444444444445,38534,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
25,50,0,0.02,baseline,29.76458463752141,28.67154720499704,25.922004708650945,600.0,463.4192956592199,2.1554078364861198,25.0,25.0,9.375,10.55,59.730932082731805,3407.5,1607.5,0.0,0.0,15102.321964880612,15292.379095470611,6.944444444444445,6.944444444444445,6.944444444444445,38534,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
25,50,0,0.04,baseline,29.76458463752141,28.67154720499704,25.922004708650945,600.0,463.4192956592199,2.1554078364861198,25.0,25.0,9.375,10.55,59.730932082731805,3407.5,1607.5,0.0,0.0,15102.321964880612,15292.379095470611,6.944444444444445,6.944444444444445,6.944444444444445,38534,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
25,50,0,0.06,baseline,29.76458463752141,28.67154720499704,25.922004708650945,600.0,463.4192956592199,2.1554078364861198,25.0,25.0,9.375,10.55,59.730932082731805,3407.5,1607.5,0.0,0.0,15102.321964880612,15292.379095470611,6.944444444444445,6.944444444444445,6.944444444444445,38534,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
25,50,0,0.08,baseline,29.76458463752141,28.67154720499704,25.922004708650945,600.0,463.4192956592199,2.1554078364861198,25.0,25.0,9.375,10.55,59.730932082731805,3407.5,1607.5,0.0,0.0,15102.321964880612,15292.379095470611,6.944444444444445,6.944444444444445,6.944444444444445,38534,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
25,50,2,0.0,baseline,29.825062879062557,28.73407793681024,25.929052391450966,600.0,459.5334574670721,2.0776011460693553,29.43076554497043,31.53709070502445,15.457264653075354,10.55,59.730932082731805,3407.5,1747.5,0.0,0.0,15099.312018471961,15292.379095470611,6.944444444444445,8.175212651380674,8.760302973617902,37112,True,"27/29 °C and 1000/1200 ppm are illustrative experiment targets, not universal regulatory limits.",False
